When Wotan refuses to abandon his " free hero " , Fricka lays bare his self-deception : Siegmund is in no sense independent since his fate has been pre-ordained by Wotan , who has even indirectly led him to find the magic sword .	refuses	rejects		refuse	continues	remains	struggles	fails	disagrees	resists	rejected
The storm never approached land during its lifespan , and no damage or casualties were reported .	casualties	accidents	injuries	incidents	killings	deaths	death	damages	losses	hits	causes
The purpose of public speaking can range from simply transmitting information , to motivating people to act , to simply telling a story .	transmitting	transferring	sending	delivering	presenting	sharing	expressing	distributing	giving	exchanging	adding
Published by Tor Books , it was released on August 15 , 1994 in hardcover , and in paperback on July 15 , 1997 .	released	published	sold	delivered	publicized	issued	launched	unveiled	put out	made public	outdated
In many circumstances , these investments can be less expensive than fossil fuel energy systems .	circumstances	situations	cases	conditions	environments	events	times	relationships	contexts	moments	occasions
Following the death of Schidlof from a heart attack in 1987 , the Amadeus Quartet disbanded .	disbanded	dissolved	broke up	resigned	shut down	withdrew	decided	left	broken up	emerged	stopped
By 1960 he had developed the short story into a screenplay , and envisaged it as containing a suitable role for Monroe .	envisaged	envisioned	planned	expected	saw	thought	hoped	seemed	had	pictured	planted
With poor sales of the A340-200 , Airbus decided to use the fuselage of the A340-200 with the wings and engines of the A330-300 .	fuselage	frame	body	structure	wings	section	shell	deck	hull	plane	wing
The last event was held on June 11 , 2000 , not to be held again due to the acquisition of WCW by World Wrestling Federation .	acquisition	purchase	transfer	buying	takeover	purchasing	merger	obtention	expansion	removal	buyout
Kowal suggested the name and the IAU endorsed it in 1975 .	endorsed	approved	accepted	supported	adopted	recommended	loved	backed	affirmed	support	assigned
Dry air wrapping around the southern periphery of the cyclone eroded most of the deep convection by early on September 12 .	periphery	corner	end	edge	center	centre	corners	front	side	extreme	outskirts
Brief additional internal links are generally tolerated when used to facilitate communication or to provide general information , but undesirable if seen as canvassing for some purpose .	tolerated	accepted	acceptable	tolerable	ok	comfortable	allowed	approved	well tolerated	friendly	recommended
Alfonso drops the marriage contract in front of the officers , and , when they read it , they become enraged .	enraged	outraged	furious	irritated	angry	disappointed	worried	raged	annoyed	agitated	disgusted
The Overland Expedition , also called the Overland Relief Expedition or Point Barrow-Overland Relief Expedition , was an expedition in the winter of 1897-1898 by officers of the United States Revenue Cutter Service to save the lives of 265 whalers trapped in the Arctic Ocean by ice around their ships near Point Barrow , Alaska .	expedition	travel	mission	trip	retreat	surrender	tour	journey	return	escape	outing
Located on the River Pedieos and situated almost in the center of the island , it is the seat of government as well as the main business center .	situated	located	placed	positioned	set	almost	inside	near	placing	close	present
Iero thought that it would be difficult to promote the album himself , if released through his own label , with his current obligations to My Chemical Romance and the other bands signed to his label .	obligations	responsibilities	obligation	debt	duties	commitments	duty	debts	contracts	burden	relationships
It has now been determined that Europa is a prograde rotator , but the exact direction in which its pole points remains ambiguous .	ambiguous	confused	confusing	uncertain	unclear	not clear	difficult	undetermined	fuzzy	unknown	troubled
The Bishops ceded the Oversticht to the Emperor Charles V in 1528 , who styled himself " Lord of Overijssel " , thereby giving the province its modern name .	ceded	given	signed	transferred	granted	gave	delivered	entrusted	offered	leased	donated
Many parts of Odessa were damaged during its siege and recapture on 10 April 1944 , when the city was finally liberated by the Red Army .	siege	occupation	blockade	war	control	attack	capture	conquest	invasion	battle	detention
The city was first founded by the British in 1827 , who leased the island from Spain during the colonial period .	leased	rented	bought	purchased	borrowed	sold	rent	loaned	hired	owned	own
In reference to the landscape , bush describes a wooded area , intermediate between a shrubland and a forest , generally of dry and nitrogen-poor soil , mostly grassless , thin to thick woody shrubs and bushes , under a sparse canapy of eucalypts .	sparse	limited	bare	small	very	partial	light	weak	thin	tiny	tight
The theory of incentive compatibility that Hurwicz developed changed the way many economists thought about outcomes , explaining why centrally planned economies may fail and how incentives for individuals make a difference in decision making .	incentives	rewards	perks	prizes	pricing	benefits	price	compensation	compensations	promotion	support
The axe , or ax , is an implement that has been used for millennia to shape , split and cut wood , harvest timber , as a weapon and a ceremonial or heraldic symbol . The axe has many forms and specialized uses but generally consists of an axe head with a handle , or helve .	implement	tool	application	method	use	device	element	feature	solution	concept	product
But critics note that Francis Galton did not advocate coercion when he defined the principles of eugenics .	advocate	promote	support	encourage	represent	pledge	demand	oppose	lead	invoke	empower
After its sale in 1998 , it merged into Festival Mushroom Records .	merged	combined	consolidated	integrated	emerged	joined	converted	came together	became	co-located	come together
Cobra and Tango and Cash did solid business domestically but overseas they did blockbuster business grossing over $ 100 million in foreign markets and over $ 160 million worldwide .	grossing	generating	making	raising	netting	bringing in	getting	profiting	sales	selling	rising
Triangles can also be classified according to their internal angles , measured here in degrees .	classified	categorized	grouped	sorted	labelled	defined	named	ranked	described	arranged	define
Later describing the experience as a " nightmare , " she was able to phone Joe DiMaggio from the clinic , who immediately traveled from Florida to New York to facilitate her transfer to the Columbia Presbyterian Medical Center , where she remained for three weeks .	facilitate	help	make	promote	support	organize	coordinate	simplify	enable	assist	allow
The Pennines constitute the main watershed in northern England , dividing the eastern and western parts of the country .	constitute	form	represent	are	make up	comprise	compose	create
They locate food by smell , using sensors in the tip of their snout , and regularly feast on ants and termites .	snout	nose	mouth	noses	head	tail	neck	face	ears	fur	mouths
At present it is formed by the Aa , which descends from the Rigi and enters the southern extremity of the lake .	extremity	end	extreme	edge	limit	corner	point	most	side	extend	front
Specialized English operates in the civil society sector , and the developers aspire to make programs for a variety of public service purposes , subject to resources being available .	aspire	aim	want	seek	plan	hope	wish	desire	try	spire	intend
In this case , a relatively large kernel with sophisticated capabilities is adapted to suit an embedded environment .	sophisticated	complex	expensive	technical	powerful	detailed	rich	refined	fancy	modern	extended
This period spanned the years from 1278 through 1288 .	spanned	covered	lasted	spread	covers	continued	ran	bounded	crossed	counted	extended
Realising that the gang could not elude the police forever , Moondyne Joe formulated a plan to escape the colony by traveling overland to the colony of South Australia .	elude	evade	hide	get away	avoid	flee	escape	survive	defend	pass	run away
Southeastern Oklahoma , also known by its official tourism designation , Kiamichi Country , encompasses the southeastern quarter of the state of Oklahoma .	encompasses	covers	includes	represents	comprises	encloses	comprised	contains	encircles	commemorates	consists
The A-train family comprises trains for both commuter services and limited express services .	comprises	consists	comes	includes	contains	comprised	combines	represents		entails	covers
In DNA , adenine binds to thymine via two hydrogen bonds to assist in stabilizing the nucleic acid structures .	binds	sticks	holds	links	attaches	bonds	clings	relates	ties	joins	bounds
In 2001 , UNESCO inscribed the 2,750-year-old city on the World Heritage List as Samarkand - Crossroads of Cultures .	inscribed	listed	added	named	placed	described	marked	designated	put	enrolled	selected
Radames affirms that Aida is the person he will marry , and Aida convinces him to flee to the desert with her .	affirms	states	says	believes	confirms	proves	confesses	suggests	expresses	reaffirms	promises
Like many Bolshevik artists , Eisenstein envisioned a new society which would subsidize artists totally , freeing them from the confines of bosses and budgets , leaving them absolutely free to create , but budgets and producers were as significant to the Soviet film industry as the rest of the world .	envisioned	imagined	hoped	saw	foresaw	pictured	planned	dreamed	ideated	seemed	thought up
Forming in the western Caribbean sea during the first week of November , Hurricane Gordon became the twelfth tropical depression , the seventh named tropical storm , and the third hurricane of the 1994 Atlantic hurricane season . An erratic , long-lived system which remained a tropical storm for most of its existence , it followed a winding path through the western Caribbean and into Florida before strengthening into a Category 1 hurricane and threatening North Carolina .	erratic	wild	extreme	unpredictable	unruly	unstable	rogue	difficult	unsteady	unusual	unreliable
The latter means basic or radical change ; whereas reform may be no more than fine tuning , or at most redressing serious wrongs without altering the fundamentals of the system .	altering	changing	shifting	modifying	moving	upgrading	damaging	adjusting	adding	correcting	change
The Kyoto Protocol was adopted at the third session of the Conference of Parties to the UNFCCC in 1997 in Kyoto , Japan .	adopted	approved	accepted	signed	ratified	selected	endorsed	added	enacted	decided	proposed
From 1885 to 1901 , locomotives stopped at Young Tank to replenish their water .	replenish	refill	supply	fill	refresh	supplement	add	replace	restore	renew	clean
Stone floor tiles tend to be heavier than ceramic tiles and somewhat more prone to breakage during shipment .	prone	liable	vulnerable	apt	likely	common	exposed	at risk	sensitive	affected	reliable
To enjoy qin songs , one must learn to become accustomed to the eccentric style some players may sing their songs to , like in the case of Zha Fuxi .	eccentric	unusual	absurd	strange	unique	different	interesting	wacky	crazy	odd	exotic
A voluntary association or union is a group of individuals who voluntarily enter into an agreement to form a body to accomplish a purpose .	accomplish	reach	execute	do	deliver	realize	fulfill	succeed	complete	meet	perform
It is the teaching that , as a consequence of the Fall of Man , every person born into the world is enslaved to the service of sin and , apart from the efficacious or prevenient grace of God , is utterly unable to choose to follow God or choose to accept salvation as it is freely offered .	efficacious	effective	efficient	good	powerful	reliable	potent	useful	helpful	clear	deliberate
He was kidnapped and held by the notorious Pirate Peter Easton in Harbour Grace .	notorious	famous	reputable	infamous	popular	known	renowned	well-known	great	serious	very
As a result of this acquisition and the legal dispute with Hearst Corporation , Mandrakesoft announced that the new company name would be Mandriva , and that Mandriva Linux would be the new name covering products .	dispute	discussion	fight	argument	conflict	controversy	problem	war	confrontation	struggle	debate
Despite almost daily reports of missing property , he was able to evade capture until 15 February , when a man named Wimbow , who had been pursuing him with a partner for days , found him in an area of thick brush called Liberty Plains and shot him .	evade	hide	elude	run	fail	delay	get away	avoid	miss	stay away	fake
He was born at Plessiel , a hamlet of Drucat near Abbeville , to a long-established family of Picardy , the great-nephew of the painter Eustache Le Sueur .	hamlet	town	community	villa	place	district	village	city	small village	township	suburb
The Man in the High Castle occurs in an alternate universe United States ruled by the victorious Axis powers .	alternate	different	other	alternative	new	reverse	extra	unique	unusual	superior	secondary
Their quick acceleration makes them suitable for services with short intervals between stations .	suitable	ideal	fit	appropriate	good	suited	useful	perfect	apt	acceptable	comfortable
Aung San Suu Kyi returned to Burma in 1988 to take care of her ailing mother .	ailing	ill	dying	dead	sick	deteriorating	failing	infirm	damaged	unwell	tired
Progress in developing the TAR was hindered by political and economic obstacles throughout the 1960s , 1970s and early 1980s .	obstacles	barriers	problems	blockages	resistance	blockades	challenges	delays	issues	limitations	restrictions
In 1832 his family emigrated thence to Belleville , Ontario , where he apprenticed with the printer at the town newspaper , The Belleville Intelligencer .	emigrated	moved	migrated	immigrated	came	arrived	left	went	departed	returned	spent
Ohio State also announced in 2006 , that it would be designating at least $ 110 million of its research efforts to what it termed " fundamental concerns " such as research towards a cure for cancer , renewable energy sources and sustainable drinking water supplies .	fundamental	essential	basic	important	critical	central	crucial	core	vital	primary	key
Long ago , there was a decision by the late former Prime Minister , Rafik Hariri , to restore the synagogue and surround it with a garden .	restore	fix	repair	rebuild	clean	restorate	replace	update	renovate	modernize	build
Port Arthur was also the destination for juvenile convicts , receiving many boys , some as young as nine arrested for stealing toys .	juvenile	young	youth	junior	child	children	underage	baby	teen	kid	teenage
Notrium is played from a top-down perspective , giving an overhead view of proceedings .	perspective	view	sight	angle	position	vision	picture	viewpoint	sense	vantage	look
The International re-formed in 1923 , and was reconstituted again , in its present form , after World War II .	reconstituted	rebuilt	reorganized	established	reconstructed	created	changed	constructed	converted	made new	organized
The Amazon Basin is the part of South America drained by the Amazon River and its tributaries .	tributaries	rivers	streams	adjacent	river	supplies	subrivers	recipients	subsequent	contributor	outflows
The Sunnah is seen as crucial to guiding interpretation of the Qur ' an .	crucial	essential	important	vital	critical	very important	key	clear	central	very	invaluable
The Avesta is the primary collection of sacred texts of Zoroastrianism , composed in the Avestan language .	composed	written	created	made	constructed	compiled	crafted	prepared	produced	translated	arranged
Typically , the biggest difference between film and stage musicals is the use of lavish background scenery which would be impractical in a theater .	lavish	luxurious	opulent	exotic	glamorous	luxury	rich	fancy	pretty	decorated	delicate
Following The Hassles ' demise in 1969 , he formed the duo Attila with Hassles drummer Jon Small .	demise	death	end	decline	dissolution	extinction	declination	fall	destruction	resignation	loss
There they signed a collective protest , and vowed their newspapers would continue to run .	vowed	promised	said	swore	sworn	proclaimed	promitted	stated	declared	swear	expressed
The first amniotes , such as Casineria , resembled small lizards and evolved from amphibian reptiliomorphs about 340 million years ago .	resembled	looked	appeared	reminded	liked	resounded
In 1999 , a World Tamil Confederation was established to protect and foster Tamil culture and further a sense of togetherness amongst Tamils in different countries .	foster	support	promote	encourage	protect	develop	help	enhance	preserve	uphold	expand
For much of the twentieth century it was used by the Queensland Government as a settlement for Aboriginals considered guilty of such infractions as being " disruptive " , being pregnant to a white man or being born with  " mixed blood " .	infractions	offenses	crimes	offences	violations	punishments	disorders	violence	fractions	flaws	mistakes
Historically , in the warm Mediterranean and Middle Eastern climates , the courtyard served to accommodate the large number of worshippers during Friday prayers .	accommodate	hold	support	address	welcome	carry	accomplish	accompany	comfort	adjust	accomodate
John McCain polled 62.5 % in the 2008 Presidential Election while 70.9 % of Utahns opted for George W. Bush in 2004 .	opted	voted	decided	chosen	choosed	choked	supported	approved	did	had	turned
Throughout most of the film , his only true friend , aside from his mother , is the mouse , Timothy - a relationship parodying the stereotypical animosity between mice and elephants .	animosity	hostility	hatred	rejection	fear	disliking	resentment	love	antagonism	dislike	anxiety
The band is known for its large line-up , which consists of nine members ; including a vocalist , two guitarists , a bassist , two percussionists in addition to a primary drummer , a sampler , and a turntablist .	vocalist	singer	guitarist	songwriter	musician	pianist	composer	producer	interpreter	keyboardist	performer
Digital signatures are equivalent to traditional handwritten signatures in many respects ; properly implemented digital signatures are more difficult to forge than the handwritten type .	forge	change	fake	forget	create	misuse	tamper	alter	modify	crack	hide
His linguistic capacity , thoughts and speeches correspond to those of modern man , including a vast knowledge about history , politics , philosophy and literature .	vast	large	wide	deep	great	full	rich	complete	comprehensive	incredible	remarkable
Recent archaeological evidence may indicate an Edomite nation as long ago as the 11th century BC , but the topic is controversial and others argue that the 8th or 9th century dates are correct .	evidence	record	documentation	records	documents	facts	information	proof	data	reports	indication
Triton was revealed to have remarkable active geysers and polar caps .	remarkable	exceptional	amazing	interesting	exceptionally	awesome	very	notable	extraordinary	incredible	impressive
Polar bear fur consists of a layer of dense underfur and an outer layer of guard hairs , which appear white to tan but are actually transparent .	transparent	clear	visible	bright	open	clean	invisible	white	orange	seeable	dark
The most common reason for erecting a khachkar was for votive reasons - for the salvation of the soul of either a living or a deceased person .	deceased	lost	dead	departed	gone	died	forgotten	dying	passed	missing	extinct
Scene 2 : The Doctor rushes by the Captain in the street , who urges him to slow down .	urges	begs	forces	demands	exhorts	presses	reminds	pushes	pressures	calls	compels
Warner also set a Super Bowl record by attempting 45 passes without a single interception .	attempting	trying	doing	passing	placing	making	tried	tries	failing	trialling	throwing
A carotenoid dye , crocin , allows saffron to impart a rich golden-yellow hue to dishes and textiles . Saffron has further medicinal applications .	golden-yellow	golden	golden yellow	yellow	orange	gold	brown	purple	red	pink	bronze
The revival of lute in the 20th century revitalized the interest of composers in the instruments of the lute family .	revival	rebirth	return	resurrection	rejuvenation	resurgence	reign	revenge	restoration	regeneration	birth
Urepel is a commune in the PyrÌ©nÌ©es - Atlantiques department in south-western France .	south-western	central	southern	western	southwestern	west	southwest	outside	the south	coastal	east
GeÌ_lson de Carvalho Soares or simply GeÌ_lson , is a striker .	striker	fighter	attacker	hitter	runner	defender	terrorist	puncher	trigger	bomber	rebel
Lancelot de Carles called her " beautiful with an elegant figure " , and a Venetian in Paris in 1528 also reported that she was said to be beautiful .	reported	said	stated	told	report	described	indicated	noted	claimed	discussed	explained
In 2005 , Benson collaborated with artist Jamie McKelvie on a short story within the Image Comics collection Four Letter Worlds .	collaborated	worked	teamed up	co-authored	partnered	joined	labeled	wrote	teamed	labored	contributed
Beaurieux is a commune in the department of Aisne in Picardy in northern France .	department	division	section	region	province	unit	part	county	district	city	area
He is notable as a performer of Australian traditional folk songs in an authentic style .	performer	singer	writer	producer	player	recorder	composer	interpreter	presenter	musician	author
Fired by enthusiasm , Tolstoy returned to Yasnaya Polyana and founded thirteen schools for his serfs ' children , based on ground-breaking libertarian principles Tolstoy described in his 1862 essay " The School at Yasnaya Polyana " .	enthusiasm	passion	interest	love	excitement	fear	joy	inspiration	happiness	awe	empathy
Companies may also take out strike insurance prior to an anticipated strike , to help offset the losses which the strike would cause .	companies	firms	organizations	businesses	organisations	company	individuals	entities	corporations	business	people
In 2006 , Nippon Ichi released a sequel called for the PlayStation 2 , as well as a 12 episode long anime titled Makai Senki Disgaea .	titled	named	called	described	known	dubbed	entitled	referred	labelled	title	of
The False gharial , also known as the Malayan gharial , false gavial , or Tomistoma is a fresh-water reptile resembling a crocodile with a very thin and elongated snout , which is thicker than the gharial .	elongated	long	large	lengthened	extended	tall	curved	wide	wavy	lengthy	longer
He held several senior positions in the Royal Flying Corps during World War I , serving as the commander of Royal Flying Corps in France from 1915 to 1917 .	senior	upper	higher	major	uppermost	important	superior	leader	leading	high	top
Fernando Navarro i Corbacho is a Spanish footballer who currently plays for Sevilla FC , as a left defender .	defender	guard	midfielder	attacker	keeper	forward	defense	player	defenseman	defence	backup
Throughout recorded history , several cosmologies and cosmogonies have been proposed to account for observations of the Universe .	observations	observation	signals	evidence	recordings	recognitions	reports	views	measurements	events	recognition
Saint-Montan is a commune in the ArdÌ¬che department in south-eastern France .	department	division	section	province	district	county	part	region	unit	city	community
The term is also at times used as a derogatory term for films or sequels of films that are of inferior quality , or are not expected to find financial success .	derogatory	insulting	discriminatory	dismissive	demeaning	negative	disgusting	dissing	shameful	dislikeful	shaming
The Hush Sound is currently on hiatus .	hiatus	pause	break	interval	rest	vacation	absent	absence	shutdown	inactive	breaks
Mainstream music denotes music that is familiar and unthreatening to the masses , as for example popular music , pop music , middle of the road music , pop rap or soft rock ; Mainstream jazz is generally seen as an evolution of be-bop , which was originally regarded as radical .	denotes	represents	identifies	defines	notes	means	describes	indicates	marks	names	refers to
Edwards attended West Buckland School where his potential for the triple jump was spotted at an early age .	potential	ability	possibility	talent	idea	need	probability	uniqueness	potency	capacity	capability
Inheriting a collapsing empire and faced with constant warfare during his reign against both the Seljuk Turks in Asia Minor and the Normans in the western Balkans , Alexios was able to halt the Byzantine decline and begin the military , financial , and territorial recovery known as the " Komnenian restoration " .	reign	rule	time	command	presence	government	decade	administration	leadership	age	conquest
In the census of 2005 , the population of the Banja Luka Region was at 709,000 residents , predominantly Serb .	residents	customers	visitors	people	residence	owners	persons	consumers	locals	homes	places
Monte Plata is a province of the Dominican Republic , and also the name of its capital city . It was split from San CristÌ_bal in 1992 .	province	region	county	state	district	division	city	part	locality	community	unit
It is sent as an HTTP header by a web server to a web browser and then sent back unchanged by the browser each time it accesses that server .	accesses	connects	visits	returns	interacts	uses	sees	views	reaches		reads
In contrast , the 2007 MicropÌ_dia has roughly 65,000 articles , the vast majority of which contain fewer than 750 words , no references , and no named contributors .	fewer	less	much	few	slightly	more	littler	smaller	nothing	not	least
By 1961 , Gordy had appointed Robinson vice-president of Motown Records , a title Robinson held for as long as Gordy remained with the company .	remained	stayed	remains	continued	maintained	was	existed	lived	became	served	persisted
From 1908 to 1911 he was the principal conductor of the Vienna Hofoper succeeding Gustav Mahler ; he retained the conductorship of the Vienna Philharmonic until 1927 .	retained	held	maintained	remains	retains	occupied	had	remained	kept	held on	contained
Mexican cinnamon hot chocolate is traditionally served alongside a variety of Mexican pastries known as pan dulce and , as in Spain , churros .	traditionally	usually	typically	historically	uniquely	always	classically	commonly	often	informally	really
Slaves were previously introduced by the British and French who colonized the island in the 18th century .	introduced	adopted	created	invented	discovered	imported	added	established	placed	installed	brought
Cholera , sometimes known as Asiatic or epidemic cholera , is an infectious gastroenteritis caused by enterotoxin-producing strains of the bacterium Vibrio cholerae .	strains	species	forms	types	trains	substances	subtypes	groups	clones	sorts	races
A hurricane struck Dominica and Puerto Rico between July 22 and July 24 .	struck	hit	fell	hurt	battered	burst	touched	brought	devastated	attacked	wounded
In 1975 the old district Steinfurt was merged with the district Tecklenburg , and together with Greven and Saerbeck from the former district MÌ_nster the current district was formed .	formed	created	established	made	organized	built	constructed	set up	shaped	put together	defined
It was discovered by a team of astronomers led by Brett J. Gladman , et al . in 2003 .	discovered	found		seen	detected	observed	revealed	discovery	recorded	confirmed	uncovered
Cyanobacteria , also known as blue-green algae , blue-green bacteria or Cyanophyta , is a phylum of bacteria that obtain their energy through photosynthesis .	obtain	get	gain	grow	gather	make	bring	recover	collect	gear	getting
She finally divorced Monroe in 1947 and also split with Guy .	split	broke up	divided	broke	broke off	part	met	married	joined	merged	brokered
CrissÌ© is a commune in the Sarthe department in the Pays de la Loire region in north-western France .	region	county	city	area	zone	state	place	locality	cities	country	part
Dan pulled in Ruth Marie as a fifth person in his alliance , but after losing another Immunity Challenge , Sally convinced the La Mina men that she was a more valuable player .	convinced	proved	convincing	told	persuaded	confessed	won	showed	reached	reassured	brought
Greater Armenia is an Armenian irredentist political goal aimed at uniting with Armenia most of the Armenian Highland , the historical homeland of the Armenians since antiquity up until the Armenian Genocide when they were massacred and forcefully expelled by the Ottoman Turkish government .	forcefully	forced	recklessly	forcibly	violently	hurriedly	unforcefully	expelled	unjustly	hurt	outright
Lightcurve data for Europa has been particularly tricky to interpret , so much so for a long time its period of rotation was in dispute despite numerous observations .	tricky	hard	difficult	challenging	troubling	troublesome	complicated	delicate	expensive	confusing	troubled
It is typically used for scraping or cutting food before the food enters the esophagus .	scraping	cutting	chopping	cleaning	removing	clearing	breaking	picking	tearing	removal	ripping
City of Faizabad is the headquarters of Faizabad District and a municipal board in the state of Uttar Pradesh , India , situated on the banks of river Ghaghra .	headquarters	office	center	command	base	quarters	leadership	offices	seat	command center	central
The name Kalganup is believed to be the Noongar word for ' place of many waters ' .	believed	held	supposed	considered	accepted	thought	expressed	known	expected	said	estimated
Romano Fogli is an Italian retired footballer and former manager .	retired	separated	deceased	expired	abandoned	resigned	stopped	inactive	lost	gone	unemployed
It overwinters in conifer groves .	conifer	fir	spruce	tree	pine	wood	prune	forest	reed	cypress	beech
In mid-June 2006 , the slab was crumbling in frequent rockfalls , although it was still being extruded .	extruded	pushed	blown	formed	pressed	cut	pulled	drawn	poured	bent	rolled
The Billionaire of Dismal Downs is a Scrooge McDuck comic by Don Rosa . It is the ninth of the original 12 chapters in the series The Life and Times of Scrooge McDuck .	series	book	books	documentary	story	documentation	collections	movement	volume	set	edition
HMS Guardian set out before the convict ships but struck ice after leaving the Cape of Good Hope , returned to southern Africa and was wrecked on the coast .	returned	came back	came	left	arrived	traveled	went	went back	come back	turned	brought
The concept of a " picture element " dates to the earliest days of television , for example as " Bildpunkt " in the 1888 German patent of Paul Nipkow .	concept	idea	design	definition	sense	theme	intention	meaning	plan	thought	premise
On 1 October 1983 the pilot project began operations as a full-fledged bank and was renamed the Grameen Bank to make loans to poor Bangladeshis .	full-fledged	complete	real	proper	full-time	professional	full	fully fledged	official	true	truly
A lesson is a structured period of time where learning is intended to occur .	structured	planned	organized	ordered	defined	arranged	controlled	coordinated	regular	determined	refined
It has been suggested that eastern Pacific Ocean tropical cyclones are formed out of tropical waves that originate in North Africa as well .	originate	start	appear	arise	occur	come	happen	arrive	began	develop	arrange
Riel sought to preserve MÌ©tis rights and culture as their homelands in the Northwest came progressively under the Canadian sphere of influence .	sought	wanted	tried	wants	tryed	asked	fought	looked	wished	hoped	vowed
They are characterized by spirituality and metaphysical themes , extremely long takes , lack of conventional dramatic structure and plot , and memorable cinematography .	cinematography	filmmaking	cinema	cinematics	movies	drama	movie	film	cinematic	videography	photography
Seismograms are essential for measuring earthquakes using the Richter scale .	essential	important	crucial	critical	vital	required	very important	useful	must	elementary	a must
But , from time to time the Church hierarchy , and even some popes , have given opinions on various matters ; although these " guidelines " are not binding on Catholics , many tradition-minded Catholics find them persuasive .	persuasive	helpful	useful	convincing	reasonable	interesting	supportive	informative	compelling	provocative	reliable
A haunted house is defined as a house that is believed to be a center for supernatural occurrences or paranormal phenomena .	occurrences	happenings	events	occurences	accidents	interactions	experiences	situations	incidents	happening	comedies
Glaciologically , ice age implies the presence of extensive ice sheets in the northern and southern hemispheres ; by this definition we are still in the ice age that began at the start of the Pleistocene .	definition	description	meaning	statement	term	name	indication	conclusion	reference	status	title
From Scarborough Monday to Saturdays there is generally an hourly First TransPennine Express service to York , Leeds , Manchester Piccadilly and Liverpool Lime Street and a two-hourly Northern Rail service to Bridlington , Hull and Sheffield via the Yorkshire Coast Line .	generally	usually	mostly	typically	in general	sometimes	normally	always	very	mainly	often
The county is divided into three areas of unorganized territory : Dupree , North Ziebach , and South Ziebach .	divided	separated	split	subdivided	distributed	cut	participated	combined	bounded	organized	dissected
The Pittsburgh Steelers are a professional American football team based in Pittsburgh , Pennsylvania .	based	located	situated	headquartered	inside	set	established	rooted	held	with headquarters	set up
During the final immunity challenge , Sandra fell out early , allowing Jon to try to convince Lil to take him to the final two .	final	last	end	best	all	top	full	next	remaining	ultimate	second
Avian influenza virus H3N2 is endemic in pigs in China and has been detected in pigs in Vietnam , increasing fears of the emergence of new variant strains .	detected	discovered	found	observed	identified	reported	spotted	noticed	known	confirmed
